id,name,manufacturer,model,category,price_brl,power_w,efficiency,voltage_v,current_a,image,image_url,source,availability,description,image_tier,specs_count
"odex_inverters_ODEX-ESTRUTURA-SOLARGROUP-FIBROCIMENTO-1","Estrutura Solar Group Fibrocimento Pequeno","Solar Group","","inverters","98","","","ESTRUTURA SOLAR GROUP FIBROCIMENTO PEQUENO ESTRUTURA SOLAR GROUP FIBROCIMENTO PEQUENO","","/catalog/images/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-FIBROCIMENTO-1.jpg","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Solar Group Fibrocimento Pequeno","","2"
"odex_inverters_ODEX-ESTRUTURA-SOLARGROUP-COLONIAL","Estrutura Solar Group Colonial Cerâmico","Solar Group","","inverters","145","","","ESTRUTURA SOLAR GROUP COLONIAL CERÂMICO ESTRUTURA SOLAR GROUP COLONIAL CERÂMICO","","/catalog/images/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-COLONIAL.jpg","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Solar Group Colonial Cerâmico","","2"
"odex_inverters_ODEX-ESTRUTURA-SOLARGROUP-METALICO","Estrutura Solar Group Metálico Trapezoidal","Solar Group","","inverters","112","","","ESTRUTURA SOLAR GROUP METÁLICO TRAPEZOIDAL ESTRUTURA SOLAR GROUP METÁLICO TRAPEZOIDAL","","/catalog/images/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-METALICO.jpg","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Solar Group Metálico Trapezoidal","","2"
"odex_inverters_ODEX-ESTRUTURA-SOLARGROUP-SOLO","Estrutura Solar Group Solo Fixo","Solar Group","","inverters","1250","","","ESTRUTURA SOLAR GROUP SOLO FIXO ESTRUTURA SOLAR GROUP SOLO FIXO","","/catalog/images/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-SOLO.jpg","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Solar Group Solo Fixo","","2"
"odex_inverters_ODEX-ESTRUTURA-SOLARGROUP-SOLO-1","Estrutura Solar Group Solo Rastreador 1 Eixo","Solar Group","","inverters","3890","","100","1","","/catalog/images/ODEX-INVERTERS/ODEX-ODEX-ESTRUTURA-SOLARGROUP-SOLO-1.jpg","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Solar Group Solo Rastreador 1 Eixo","","4"
"odex_inverters_ODEX-ESTRUTURA-ROMAGNOLE-FIBROCIMENTO","Estrutura Romagnole Fibrocimento RF-55","Romagnole","","inverters","109","","55","55","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Romagnole Fibrocimento RF-55","","4"
"odex_inverters_ODEX-ESTRUTURA-ROMAGNOLE-COLONIAL","Estrutura Romagnole Colonial Cerâmico RC-66","Romagnole","","inverters","152","","66","66","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Romagnole Colonial Cerâmico RC-66","","4"
"odex_inverters_ODEX-ESTRUTURA-ROMAGNOLE-METALICO","Estrutura Romagnole Metálico Trapezoidal RM-40","Romagnole","","inverters","118","","40","40","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Romagnole Metálico Trapezoidal RM-40","","4"
"odex_inverters_ODEX-ESTRUTURA-ROMAGNOLE-LAJE","Estrutura Romagnole Laje Inclinada RL-30","Romagnole","","inverters","165","","30","30","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Romagnole Laje Inclinada RL-30","","4"
"odex_inverters_ODEX-ESTRUTURA-ROMAGNOLE-SOLO","Estrutura Romagnole Solo Fixo RS-1500","Romagnole","","inverters","1345","","1500","1500","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Romagnole Solo Fixo RS-1500","","4"
"odex_inverters_ODEX-ESTRUTURA-PRATYC-FIBROCIMENTO","Estrutura Pratyc Fibrocimento Grande PRF-60","Pratyc","","inverters","107","","60","60","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Pratyc Fibrocimento Grande PRF-60","","4"
"odex_inverters_ODEX-ESTRUTURA-PRATYC-COLONIAL","Estrutura Pratyc Colonial Cerâmico PRC-70","Pratyc","","inverters","149","","70","70","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Pratyc Colonial Cerâmico PRC-70","","4"
"odex_inverters_ODEX-ESTRUTURA-PRATYC-METALICO","Estrutura Pratyc Metálico Trapezoidal PRM-45","Pratyc","","inverters","115","","45","45","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Pratyc Metálico Trapezoidal PRM-45","","4"
"odex_inverters_ODEX-ESTRUTURA-PRATYC-LAJE","Estrutura Pratyc Laje Plana PRL-25","Pratyc","","inverters","158","","25","25","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Pratyc Laje Plana PRL-25","","4"
"odex_inverters_ODEX-ESTRUTURA-PRATYC-SOLO","Estrutura Pratyc Solo Fixo PRS-1600","Pratyc","","inverters","1399","","1600","1600","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura Pratyc Solo Fixo PRS-1600","","4"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-FIBROCIMENTO","Estrutura K2 Systems SingleRail Fibrocimento","K2 Systems","","inverters","185","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems SingleRail Fibrocimento","","5"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-COLONIAL","Estrutura K2 Systems SingleRail Colonial","K2 Systems","","inverters","198","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems SingleRail Colonial","","5"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-METALICO","Estrutura K2 Systems SingleRail Metálico","K2 Systems","","inverters","175","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems SingleRail Metálico","","5"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-SOLO","Estrutura K2 Systems CrossRail Solo Fixo","K2 Systems","","inverters","2250","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems CrossRail Solo Fixo","","4"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-LAJE","Estrutura K2 Systems MiniRail Laje","K2 Systems","","inverters","189","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems MiniRail Laje","","4"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-METALICO-1","Estrutura K2 Systems BaseRail Plus Universal","K2 Systems","","inverters","203","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems BaseRail Plus Universal","","4"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-SOLO-1","Estrutura K2 Systems Dome 6° Solo","K2 Systems","","inverters","1890","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems Dome 6° Solo","","4"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-SOLO-2","Estrutura K2 Systems Dome 10° Solo","K2 Systems","","inverters","2150","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems Dome 10° Solo","","4"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-SOLO-3","Estrutura K2 Systems D-Dome 6° Solo","K2 Systems","","inverters","2450","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems D-Dome 6° Solo","","4"
"odex_inverters_ODEX-ESTRUTURA-K2SYSTEMS-SOLO-4","Estrutura K2 Systems Solo Rastreador XL","K2 Systems","","inverters","4250","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","Estrutura K2 Systems Solo Rastreador XL","","4"
"odex_inverters_ODEX-STRINGBOX-CLAMPER-2E","String Box Clamper 2 Entradas","Clamper","","inverters","362","","2","2","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Clamper 2 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-CLAMPER-4E","String Box Clamper 4 Entradas","Clamper","","inverters","489","","4","4","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Clamper 4 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-CLAMPER-6E","String Box Clamper 6 Entradas","Clamper","","inverters","612","","6","6","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Clamper 6 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-CLAMPER-8E","String Box Clamper 8 Entradas","Clamper","","inverters","798","","8","8","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Clamper 8 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-CLAMPER-10E","String Box Clamper 10 Entradas","Clamper","","inverters","943","","10","10","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Clamper 10 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-CLAMPER-12E","String Box Clamper 12 Entradas","Clamper","","inverters","1089","","12","12","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Clamper 12 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-TECBOX-4E","String Box Tecbox 4 Entradas","Tecbox","","inverters","499","","4","4","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Tecbox 4 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-TECBOX-6E","String Box Tecbox 6 Entradas","Tecbox","","inverters","625","","6","6","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Tecbox 6 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-TECBOX-8E","String Box Tecbox 8 Entradas","Tecbox","","inverters","812","","8","8","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Tecbox 8 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-TECBOX-10E","String Box Tecbox 10 Entradas","Tecbox","","inverters","956","","10","10","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Tecbox 10 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-TECBOX-12E","String Box Tecbox 12 Entradas","Tecbox","","inverters","1112","","12","12","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Tecbox 12 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-TECBOX-16E","String Box Tecbox 16 Entradas","Tecbox","","inverters","1398","","16","16","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Tecbox 16 Entradas","","5"
"odex_inverters_ODEX-STRINGBOX-TECBOX-20E","String Box Tecbox 20 Entradas","Tecbox","","inverters","1681","","20","20","","","/images/placeholder-inverter.jpg","plataforma.odex.com.br","true","String Box Tecbox 20 Entradas","","5"
"solfacil_inverters_1","ENPHASE IQ8P-72-2-BR","ENPHASE","","inverters","1347.65","475","8","220","","/catalog/images\SOLFACIL-INVERTERS\ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","MICRO INVERSOR FOTOVOLTAICO IQ8P-72-2-BR - SUL EX 0.475KW ENPHASE MONO 220V","","6"
"solfacil_inverters_2","GOODWE EZLOGGER PRO","GOODWE","","inverters","1856.55","","","GOODWE EZLOGGER PRO MEDIDOR INTELIGENTE - EZLOGGER PRO - GOODWE","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-EZLOGGER PRO_image.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","MEDIDOR INTELIGENTE - EZLOGGER PRO - GOODWE","","2"
"solfacil_inverters_3","GOODWE GW2000-MIS","GOODWE","","inverters","2250.33","2000","2000","220","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW2000-MIS_IMAGE_PRODUCT_600329.jpg","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","MICRO INVERSOR FOTOVOLTAICO GW2000-MIS - SUL EX 2KW GOODWE MONO 220V","","6"
"solfacil_inverters_4","DEYE SUN-5K-G","DEYE","","inverters","3531.6","5000","5","220","","/catalog/images\SOLFACIL-INVERTERS\DEYE-SUN-5K-G_image.webp","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN-5K-G EX 5KW DEYE MONO 220V","","6"
"solfacil_inverters_5","GOODWE GW 3300-XS-30 - AFCI","GOODWE","","inverters","3585.88","3300","3300","220","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW 3300-XS-30 - AFCI_image.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW3300-XS-30 - AFCI SUL EX 3.3KW GOODWE MONO 220V","","6"
"solfacil_inverters_6","SOFAR 5KTLM-G3 - AFCI","SOFAR","","inverters","3644.58","5000","5","220","","/catalog/images\SOLFACIL-INVERTERS\SOFAR-5KTLM-G3 - AFCI_IMAGE_PRODUCT_600369.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO 5KTLM-G3 - AFCI - SUL EX 5KW SOFAR MONO 220V","","6"
"solfacil_inverters_7","HUAWEI SUN2000-3KTL-L1 - AFCI","HUAWEI","","inverters","3785.08","3000","2000","220","","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN2000-3KTL-L1 - AFCI EX 3KW HUAWEI MONO 220V","high","6"
"solfacil_inverters_8","DEYE SUN-8K-G","DEYE","","inverters","4197.2","8000","8","220","","/catalog/images\SOLFACIL-INVERTERS\DEYE-SUN-8K-G_image.jpg","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN-8K-G EX 8KW DEYE MONO 220V","","6"
"solfacil_inverters_9","GOODWE GW 5000-DNS-30 (16A) - AFCI","GOODWE","","inverters","4509.73","5000","5000","220","16","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW 5000-DNS-30 (16A) - AFCI_image.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW5000-DNS-30 (16A) - AFCI EX 5KW GOODWE MONO 220V","","7"
"solfacil_inverters_10","HUAWEI SUN2000-4KTL-L1 - AFCI","HUAWEI","","inverters","4528.03","4000","2000","220","","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN2000-4KTL-L1 - AFCI EX 4KW HUAWEI MONO 220V","high","6"
"solfacil_inverters_11","GOODWE GW8000-MS-C30 - AFCI","GOODWE","","inverters","7176.03","8000","8000","220","","","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW8000-MS-C30 - AFCI - SUL EX  8KW GOODWE MONO 220V","","6"
"solfacil_inverters_12","GOODWE GW 10K-MS-30 (20A) - AFCI","GOODWE","","inverters","7434.75","10000","10","220","20","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW10K-MS-30 (20A) - AFCI EX 10KW GOODWE MONO 220V","","7"
"solfacil_inverters_13","HUAWEI SUN2000-10K-LC0 - AFCI","HUAWEI","","inverters","7434.75","10000","2000","220","","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN2000-10K-LC0 - AFCI EX 10KW HUAWEI MONO 220V","high","6"
"solfacil_inverters_14","GOODWE GW10K-MS-G40 - AFCI","GOODWE","","inverters","7455.48","10000","10","220","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW10K-MS-G40 - AFCI C- RSD_IMAGE_PRODUCT_600398.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW10K-MS-G40 - AFCI EX SUL 10KW GOODWE MONO 220V","","6"
"solfacil_inverters_15","GOODWE GW10K-MS-G40 - AFCI C/ RSD","GOODWE","","inverters","7834.13","10000","10","220","","/catalog/images/SOLFACIL-INVERTERS/IMAGE_PRODUCT_600398.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW10K-MS-G40 - AFCI C/ RSD EX SUL 10KW GOODWE MONO 220V","","6"
"solfacil_inverters_16","GROWATT MID 20KTL3 XL2 - AFCI","GROWATT","","inverters","8335.8","20000","20","220","","/catalog/images\SOLFACIL-INVERTERS\GROWATT-MID 20KTL3 XL2 - AFCI_IMAGE_PRODUCT_600308.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO MID 20KTL3 XL2 - AFCI - NE 20KW GROWATT TRI 220V","","6"
"solfacil_inverters_17","GROWATT MID 20KTL3 XL2 - AFCI","GROWATT","","inverters","8335.8","20000","20","220","","/catalog/images\SOLFACIL-INVERTERS\GROWATT-MID 20KTL3 XL2 - AFCI_IMAGE_PRODUCT_600308.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO MID 20KTL3 XL2 - AFCI - SUL EX 20KW GROWATT TRI 220V","","6"
"solfacil_inverters_18","HUAWEI SUN2000-12K-MB0 - AFCI","HUAWEI","","inverters","8513.98","12000","2000","380","","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN2000-12K-MB0 - AFCI EX 12KW HUAWEI TRI 380V","high","6"
"solfacil_inverters_19","GROWATT MID 25KTL3-X","GROWATT","","inverters","8812.5","25000","25","380","","","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO MID 25KTL3-X EX 25KW GROWATT TRI 380V","","6"
"solfacil_inverters_21","HUAWEI SUN2000-15K-MB0 - AFCI","HUAWEI","","inverters","9136.13","15000","2000","380","","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","images\SOLFACIL-INVERTERS\HUAWEI-SUN2000-10K-LC0 - AFCI_IMAGE_PRODUCT_600386.png","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN2000-15K-MB0 - AFCI EX 15KW HUAWEI TRI 380V","high","6"
"solfacil_inverters_22","DEYE SUN-25K-G02-LV","DEYE","","inverters","9402.23","25000","25","220","","/catalog/images\SOLFACIL-INVERTERS\DEYE-SUN-25K-G02-LV_image.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN-25K-G02-LV - KIT 25KW DEYE TRI 220V","","6"
"solfacil_inverters_23","GOODWE GW 12KLV-SDT-C30 - AFCI","GOODWE","","inverters","10004.25","12000","12","220","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW 12KLV-SDT-C30 - AFCI_image.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW12KLV-SDT-C30 - AFCI EX 12KW GOODWE TRI 220V","","6"
"solfacil_inverters_24","GOODWE GW20K-SDT-31 - AFCI C/ RSD","GOODWE","","inverters","10036","20000","20","380","","/catalog/images/SOLFACIL-INVERTERS/IMAGE_PRODUCT_600453.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW20K-SDT-31  - AFCI C/ RSD EX SUL 20KW GOODWE TRI 380V","","6"
"solfacil_inverters_25","GOODWE GW12KLV-SDT-C31 - AFCI","GOODWE","","inverters","10488.65","12000","12","220","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW12KLV-SDT-C31 - AFCI_IMAGE_PRODUCT_600400.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW12KLV-SDT-C31  - AFCI EX SUL 12KW GOODWE TRI 220V","","6"
"solfacil_inverters_26","SOFAR 25KTLX-G3-LV - AFCI","SOFAR","","inverters","10489.73","25000","25","220","","/catalog/images\SOLFACIL-INVERTERS\SOFAR-25KTLX-G3-LV - AFCI_IMAGE_PRODUCT_600381.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO 25KTLX-G3-LV - AFCI - SUL EX 25KW SOFAR TRI 220V","","6"
"solfacil_inverters_27","GOODWE GW25K-SDT-P31 - AFCI","GOODWE","","inverters","10609.08","25000","25","380","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW25K-SDT-P31 - AFCI C- RSD_IMAGE_PRODUCT_600452.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW25K-SDT-P31 - AFCI EX SUL 25KW GOODWE TRI 380V","","6"
"solfacil_inverters_28","GOODWE GW 12KLV-MT","GOODWE","","inverters","10718.45","12000","12","220","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW 12KLV-MT_image.jpg","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW12KLV-MT EX 12KW GOODWE TRI 220V","","6"
"solfacil_inverters_29","GOODWE GW25K-SDT-P31 - AFCI C/ RSD","GOODWE","","inverters","11173.53","25000","25","380","","/catalog/images/SOLFACIL-INVERTERS/IMAGE_PRODUCT_600452.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW25K-SDT-P31 - AFCI C/ RSD EX SUL 25KW GOODWE TRI 380V","","6"
"solfacil_inverters_30","GOODWE GW6000-ES-BR20 - AFCI","GOODWE","","inverters","11560.6","6000","6000","220","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW6000-ES-BR20 - AFCI_image.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO FLEX (BLOQUEADO) GW6000-ES-BR20 - AFCI EX 6KW GOODWE HIBRIDO MONO 220V","","6"
"solfacil_inverters_31","GOODWE GW6000-SBP-20","GOODWE","","inverters","12119.53","6000","6000","220","","images\SOLFACIL-INVERTERS\GOODWE-GW6000-SBP-20_image.webp","images\SOLFACIL-INVERTERS\GOODWE-GW6000-SBP-20_image.webp","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO RETROFIT GW6000-SBP-20 6KW GOODWE HIBRIDO MONO 220V","high","6"
"solfacil_inverters_32","GOODWE GW 15KLV-MT","GOODWE","","inverters","12934.93","15000","15","220","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW 15KLV-MT_image.jpeg","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW15KLV-MT- KIT NE 15KW GOODWE TRI 220V","","6"
"solfacil_inverters_33","GROWATT MID 50KTL3-X2 - AFCI","GROWATT","","inverters","12969.6","50000","50","380","","/catalog/images\SOLFACIL-INVERTERS\GROWATT-MID 50KTL3-X2 - AFCI_IMAGE_PRODUCT_600314.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO MID 50KTL3-X2 - AFCI - SUL 50KW GROWATT TRI 380V","","6"
"solfacil_inverters_34","GOODWE GW 30K-SDT-C30 - AFCI","GOODWE","","inverters","13085.25","30000","30","380","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW 30K-SDT-C30 - AFCI_image.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW30K-SDT-C30 - AFCI SUL EX 30KW GOODWE TRI 380V","","6"
"solfacil_inverters_35","DEYE SUN-35K-G02-LV","DEYE","","inverters","13228","35000","35","220","","/catalog/images\SOLFACIL-INVERTERS\DEYE-SUN-35K-G02-LV_image.jpeg","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN-35K-G02-LV - KIT 35KW DEYE TRI 220V","","6"
"solfacil_inverters_36","DEYE SUN-35K-G02-LV","DEYE","","inverters","13228","35000","35","220","","/catalog/images\SOLFACIL-INVERTERS\DEYE-SUN-35K-G02-LV_image.jpeg","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO SUN-35K-G02-LV EX 35KW DEYE TRI 220V","","6"
"solfacil_inverters_37","GOODWE GW3600-ES-BR20 - AFCI","GOODWE","","inverters","13379.98","3600","3600","220","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW3600-ES-BR20 - AFCI_image.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW3600-ES-BR20 - AFCI 3.6KW GOODWE HIBRIDO MONO 220V","","6"
"solfacil_inverters_38","GOODWE GW 36K-MT - AFCI","GOODWE","","inverters","14500.08","36000","36","380","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW 36K-MT - AFCI_image.jpeg","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW36K-MT - AFCI EX 36KW GOODWE TRI 380V","","6"
"solfacil_inverters_39","GOODWE GW37K5-SDT-BR30 - AFCI","GOODWE","","inverters","14539.73","37000","37","380","","/catalog/images\SOLFACIL-INVERTERS\GOODWE-GW37K5-SDT-BR30 - AFCI_IMAGE_PRODUCT_600350.jpg","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO GW37K5-SDT-BR30 - AFCI - EX SUL 37KW GOODWE TRI 380V","","6"
"solfacil_inverters_40","GROWATT MAC 36KTL3-XL - AFCI","GROWATT","","inverters","14654.45","36000","36","220","","/catalog/images\SOLFACIL-INVERTERS\GROWATT-MAC 36KTL3-XL - AFCI_IMAGE_PRODUCT_600303.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO MAC 36KTL3-XL - AFCI - NE 36KW GROWATT TRI 220V","","6"
"solfacil_inverters_41","GROWATT MAC 36KTL3-XL","GROWATT","","inverters","14654.45","36000","36","220","","/catalog/images\SOLFACIL-INVERTERS\GROWATT-MAC 36KTL3-XL - AFCI_IMAGE_PRODUCT_600303.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO MAC 36KTL3-XL - AFCI - 36KW GROWATT TRI 220V","","6"
"solfacil_inverters_42","GROWATT MAC 36KTL3-XL - AFCI","GROWATT","","inverters","14654.45","36000","36","220","","/catalog/images\SOLFACIL-INVERTERS\GROWATT-MAC 36KTL3-XL - AFCI_IMAGE_PRODUCT_600303.png","/images/placeholder-inverter.jpg","loja.solfacil.com.br","true","INVERSOR FOTOVOLTAICO MAC 36KTL3-XL - AFCI - SUL EX 36KW GROWATT TRI 220V","","6"
