MuiStack-root href,MuiBox-root src,MuiTypography-root,MuiTypography-root 2,MuiTypography-root 4,notranslate,MuiButtonBase-root 3
https://portalb2b.neosolar.com.br/novo-pedido/produto/25045,https://portal.zydon.com.br/api/files/4c1cd2a4-283f-4d91-8836-3ac7071dbb58/content?ingress=portalb2b.neosolar.com.br,Kit Energia Solar Off Grid - 100Wp 45Ah/12V (25045),1x 100Wp Ztroon | 1x 10A PWM Epever | 1x 45Ah/12V Freedom | Sem Inversor,"R$ 932,16",​,
https://portalb2b.neosolar.com.br/novo-pedido/produto/25043,https://portal.zydon.com.br/api/files/7959d3d6-18a3-4766-b2a3-03575b653b2d/content?ingress=portalb2b.neosolar.com.br,Kit Energia Solar Off Grid - 30Wp 45Ah/12V (25043),1x 30Wp Ztroon | 1x 10A PWM Epever | 1x 45Ah/12V Freedom | Sem Inversor,"R$ 861,47",​,
https://portalb2b.neosolar.com.br/novo-pedido/produto/25154,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,Kit Energia Solar Off Grid - 60Wp 45Ah/12V 600W/127V Ztroon,1x 60Wp Ztroon | 1x 10A PWM Epever | 1x 45Ah/12V Freedom | 1x 600W 127V Ztroon,"R$ 1.563,33",​,
https://portalb2b.neosolar.com.br/novo-pedido/produto/25156,https://portalb2b.neosolar.com.br/b2b-noimage-white.svg,Kit Energia Solar Off Grid - 100Wp 45Ah/12V 600W/127V Ztroon,1x 100Wp Ztroon | 1x 10A PWM Epever | 1x 45Ah/12V Freedom | 1x 600W 127V Ztroon,"R$ 1.579,29",​,
https://portalb2b.neosolar.com.br/novo-pedido/produto/26695,https://portal.zydon.com.br/api/files/02f12091-0c0a-451c-8b9a-9d6aa9067b37/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26695)",6x 620Wp DAH | 2x 100Ah/48V LÍtio Unipower | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26694,https://portal.zydon.com.br/api/files/674821ee-b9a8-4648-9db8-45c2704cf5c1/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 2,5kWp 100Ah 48/220V Lítio",4x 620Wp DAH | 1x 100Ah/48V LÍtio Unipower | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26698,https://portal.zydon.com.br/api/files/95eb91ee-3352-4702-b104-a1bdc66b1c20/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26698)",6x 620Wp DAH | 4x 48V 100Ah LÍtio Unipower | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26699,https://portal.zydon.com.br/api/files/bc9942ac-abe6-4df5-9309-0106d7e1c7c1/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 6,2kWp 100Ah 24/220V Lítio (26699)",10x 620Wp DAH | 5x 100Ah/48V LÍtio Unipower | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26697,https://portal.zydon.com.br/api/files/3d25b276-df8c-493d-b81e-0198b55c1b66/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 3,1kWp 100Ah 24/220V Lítio (26697)",5x 620Wp DAH | 3x 48V 100Ah LÍtio Unipower | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26696,https://portal.zydon.com.br/api/files/b25025f7-5a76-4353-80bd-8f1b673e0215/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 1,9kWp 100Ah 24/220V Lítio (26696)",3x 620Wp DAH | 2x 48V 100Ah LÍtio Unipower | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26700,https://portal.zydon.com.br/api/files/d2fc71b6-85bd-44bc-b4cb-e66892bc9044/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 6,2kWp 100Ah 24/220V Lítio (26700)",10x 620Wp DAH | 6x 100Ah/48V LÍtio Unipower | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25053,https://portal.zydon.com.br/api/files/cbedc1f2-f5a1-456f-a3f9-45152c6f2ed9/content?ingress=portalb2b.neosolar.com.br,Kit Energia Solar Off Grid - 680Wp 220Ah/24V (25053),2x 340Wp Ztroon | 1x 30A MPPT Epever | 2x 220Ah/12V Moura | Sem Inversor,"R$ 4.624,47",​,
https://portalb2b.neosolar.com.br/novo-pedido/produto/26968,https://portal.zydon.com.br/api/files/5e05efaf-e906-478e-aecf-c3449d06dcbd/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 2,5kWp 100Ah 24/220V Lítio (26968)",4x 620Wp DAH | 1x 48V 100Ah LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26991,https://portal.zydon.com.br/api/files/300c2b14-0c93-463c-b01d-45e19c3575dd/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 6,2kWp 100Ah 24/220V Lítio (26991)",10x 620Wp DAH | 7x 48V 100Ah LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26975,https://portal.zydon.com.br/api/files/780b0379-b08d-4364-b78e-98269de37d9d/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 6,2kWp 100Ah 24/220V Lítio (26975)",10x 620Wp DAH | 7x 48V 100Ah LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26984,https://portal.zydon.com.br/api/files/bf81a2d8-46ee-4c08-8e52-264d526dd97c/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 2,5kWp 100Ah 24/220V Lítio (26984)",4x 620Wp DAH | 1x 48V 100Ah LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26971,https://portal.zydon.com.br/api/files/5801b467-d646-498f-8486-895e733d5c49/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 3,1kWp 100Ah 24/220V Lítio (26971)",5x 620Wp DAH | 3x 48V 100Ah LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26972,https://portal.zydon.com.br/api/files/45bae92c-1b7e-4f51-b5fb-30466040b4f4/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26972)",6x 620Wp DAH | 4x 48V 100Ah LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26969,https://portal.zydon.com.br/api/files/6aac6b46-1e2c-4ab8-96fc-8810e4c94c70/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26969)",6x 620Wp DAH | 2x 48V 100Ah LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26970,https://portal.zydon.com.br/api/files/a0758e5f-5841-4c29-80a2-cdf86cc835b4/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 1,9kWp 100Ah 24/220V Lítio (26970)",3x 620Wp DAH | 2x 48V 100Ah LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26988,https://portal.zydon.com.br/api/files/89e94cb3-8b98-4184-8358-2a51f2c37b34/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26988)",6x 620Wp DAH | 4x 48V 100Ah LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26987,https://portal.zydon.com.br/api/files/39524f16-af32-4ab8-a36a-486ed640779a/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 3,1kWp 100Ah 24/220V Lítio (26987)",5x 620Wp DAH | 3x 48V 100Ah LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26986,https://portal.zydon.com.br/api/files/df9282cd-5704-4985-85db-8a8a04479ab7/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 1,9kWp 100Ah 24/220V Lítio (26986)",3x 620Wp DAH | 2x 48V 100Ah LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/26985,https://portal.zydon.com.br/api/files/57faf78c-278e-4087-88e2-9deb009f03cf/content?ingress=portalb2b.neosolar.com.br,"Kit de Energia Solar Off Grid c/ Inv-car - 3,7kWp 100Ah 24/220V Lítio (26985)",6x 620Wp DAH | 2x 48V 100Ah LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24435,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,51kWp 440Ah 48/220V (24435)",6x 585Wp OSDA | 8x 220Ah/12V  Moura | 1x 5500W Inv-carregador Epever | Nobreak,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24767,,"Kit de Energia Solar Nobreak c/ Inv-car - 4,27kWp 220Ah 24/220V (24767)",7x 610Wp Sunova | 1x 3500W Inv-carregador Epever | Nobreak | 14x 220Ah/12V Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24763,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,83kWp 220Ah 24/220V (24763)",3x 610Wp Sunova | 1x 3500W Inv-carregador Epever | Nobreak | 2x 220Ah/12V Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24765,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 24/220V (24765)",4x 610Wp Sunova | 1x 3500W Inv-carregador Epever | Nobreak | 8x 220Ah/12V Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24773,,"Kit de Energia Solar Off Grid c/ Inv-car - 1,83kWp 100Ah 24/220V Lítio (24773)","3x 610Wp Sunova | 1x 100Ah/25,6V LÍtio Epever | 1x 3500W Inv-carregador Epever",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24764,,"Kit de Energia Solar Nobreak c/ Inv-car - 1,83kWp 220Ah 24/220V (24764)",3x 610Wp Sunova | 1x 3500W Inv-carregador Epever | Nobreak | 2x 220Ah/12V Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24444,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,17kWp 220Ah 48/220V (24444)",05x 435Wp LONGi | 1x 5500W Inv-carregador Epever | 04x 220Ah/48V Chumbo Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24044,,"Kit Energia Solar Híbrido Off-Grid UP6021 1,16kWp c/ Bateria de Chumbo (24044)","Compre múltiplos p/ maiores potências |  Energia: até 140.400 kW/mês | Potência: 1,16 kWp | Painéis: 2x 585Wp | Tipo de Bateria: Chumbo-ácido | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110/120 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24031,,"Kit Energia Solar Híbrido Off-Grid UP5042 4,06kWp c/ Bateria de Chumbo (24031)","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês| Potência: 4,06 kWp | Painéis: 7x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24052,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 4,06kWp c/ Bateria de Lítio (24052)","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês | Potência: 4,06 kWp | Painéis: 7x 585Wp | Tipo de Bateria: Lítio | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24046,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 2,32 kWp c/ Bateria de Chumbo (24046)","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês  | Potência: 2,32 kWp | Painéis: 4x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24055,,"Kit Nobreak Solar Híbrido Off-Grid UP8041 2,32 kWp c/ Bateria de Lítio (24055)","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,32 kWp | Painéis: 4x 585Wp | Tipo de Bateria: Lítio | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24050,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 4,09 kWp c/ Bateria de Chumbo (24050)","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês | Potência: 4,05 kWp | Painéis: 7x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24054,,"Kit Nobreak Solar Híbrido Off-Grid UP5042 2,32 kWp c/ Bateria de Chumbo (24054)","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,32 kWp | Painéis: 4x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22694,,Kit Energia Solar Off Grid s/ Inversor - 2.32kWp 200Ah 48V Lítio (22694),4x 580Wp OSDA | 2x 100Ah/48V Lítio Unipower | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24119,,Kit Energia Solar Off Grid s/ Inversor - 280Wp 220Ah 12V Chumbo (24119),1x 280Wp OSDA | 1x 220Ah/12V Chumbo Moura | 1x 20A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24556,,Kit Energia Solar Off Grid s/ Inversor - 1.17kWp 100Ah 48V Lítio (24556),2x 585Wp OSDA Bifacial | 1x 100Ah/48V LÍtio Epever | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23939,,Kit Energia Solar Off Grid s/ Inversor - 2.220Wp 100Ah 48V Lítio (23939),4x 555Wp Luxen | 2x Bateria Lítio 48V 105Ah  | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23926,,Kit Energia Solar Off Grid s/ Inversor - 480Wp 240Ah / 220Ah 12V Estacionária (23926),3x 160Wp Ztroon| 2x Bateria Estácionaria 12V 240Ah / 220Ah  | 1x 30A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23932,,Kit Energia Solar Off Grid s/ Inversor - 480Wp 240Ah / 220Ah 12V Estacionária (23932),3x 160Wp Ztroon | 2x Bateria Estácionaria 12V 240Ah / 220Ah  | 1x 20A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24165,,Kit Energia Solar Off Grid s/ Inversor - 320Wp 240Ah / 220Ah 12V Estacionária (23931),2x 160Wp Ztroon | 1x Bateria Estácionaria 12V 240Ah / 220Ah  | 1x 20A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23936,,Kit Energia Solar Off Grid s/ Inversor - 1.120Wp 240Ah / 220Ah 12V Estacionária (23936),7x 160Wp Ztroon | 4x Bateria Estácionaria 12V 240Ah / 220Ah  | 1x 60A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23938,,Kit Energia Solar Off Grid s/ Inversor - 1.170Wp 105Ah 48V Lítio (23938),2x 585Wp OSDA | 2x Bateria Lítio 48V 105Ah  | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22657,,Kit Energia Solar Off Grid s/ Inversor - 330Wp 440Ah 12V Chumbo (22657),1x 330Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22656,,Kit Energia Solar Off Grid s/ Inversor - 330Wp 220Ah 12V Chumbo (22656),1x 330Wp OSDA | 1x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22654,,Kit Energia Solar Off Grid s/ Inversor - 560Wp 440Ah 24V Chumbo (22654),2x 280Wp OSDA | 4x 220Ah/12V Chumbo Moura | 1x 20A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22653,,Kit Energia Solar Off Grid s/ Inversor - 560Wp 220Ah 24V Chumbo (22653),2x 280Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 20A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22649,,Kit Energia Solar Off Grid s/ Inversor - 280Wp 220Ah 12V Chumbo (22649),1x 280Wp OSDA | 1x 220Ah/12V Chumbo Moura | 1x 20A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22631,,Kit Energia Solar Off Grid s/ Inversor - 660Wp 300Ah 24V Chumbo (22631),2x 330Wp OSDA | 4x 150Ah/12V Chumbo Fulguris | 1x 20A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22668,,Kit Energia Solar Off Grid s/ Inversor - 1.12kWp 660Ah 24V Chumbo (22668),4x 280Wp OSDA | 6x 220Ah/12V Chumbo Moura | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22629,,Kit Energia Solar Off Grid s/ Inversor - 330Wp 150Ah 24V Chumbo (22629),1x 330Wp OSDA | 2x 150Ah/12V Chumbo Fulguris | 1x 10A PWM Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24551,,"Kit de Energia Solar Off Grid c/ Inv-car - 5,85kWp 600Ah 48/220V Lítio (24551)",10x 585Wp OSDA | 6x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24553,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,48kWp 400Ah 48/220V Lítio",8x 435Wp Longi | 4x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24615,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 440Ah 48/220V (24615)",07x 435Wp LONGi |1x 3500W Inv-carregador Epever | 08x 220Ah/48V Chumbo - Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24549,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,51kWp 200Ah 48/220V Lítio",6x 585Wp OSDA | 2x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever | Nobreak,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24758,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,05kWp 220Ah 48/220V (24758)",5x 610Wp Sunova | 1x 5500W Inv-carregador Epever | Nobreak | 12x 220Ah/12V Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24756,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 48/220V (24756)",4x 610Wp Sunova | 1x 5500W Inv-carregador Epever | Nobreak | 4x 220Ah/12V Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24757,,"Kit de Energia Solar Nobreak c/ Inv-car - 2,44kWp 220Ah 48/220V (24757)",4x 610Wp Sunova | 1x 5500W Inv-carregador Epever | Nobreak | 4x 220Ah/12V Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24760,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,44kWp 100Ah 48/220V Lítio (24760)",4x 610Wp Sunova | 1x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24448,,"Kit de Energia Solar Off Grid c/ Inversor Carregador - 2,61kWp 660Ah 48/220V (24448)",06x 435Wp LONGi | 1x 5500W Inv-carregador Epever | 12x 220Ah/48V Chumbo Freedom,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24445,,"Kit de Energia Solar Nobreak c/ Inversor Carregador - 3,48kWp 440Ah 48/220V (24445)",08x 435Wp LONGi |1x 5500W Inv-carregador Epever | 08x 220Ah/48V Chumbo Moura,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24436,,"Kit de Energia Solar Nobreak c/ Inv-car - 3,51kWp 440Ah 48/220V (24436)",6x 585Wp OSDA | 8x 220Ah/12V  Freedom | 1x 5500W Inv-carregador Epever | Nobreak,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24437,,"Kit de Energia Solar Off Grid c/ Inv-car - 2,93kWp 660Ah 48/220V (24437)",5x 585Wp OSDA | 12x 220Ah/12V  Moura | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24057,,"Kit Nobreak Solar Híbrido Off-Grid UP6021 1,16kWp c/ Bateria de Chumbo (24057)","Compre múltiplos p/ maiores potências |  Energia: até 140.400 kW/mês | Potência: 1,17 kWp | Painéis: 2x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24043,,"Kit Energia Solar Híbrido Off-Grid UP8042 2,90kWp c/ Bateria de Chumbo (24043)","Compre múltiplos p/ maiores potências |  Energia: até 351.000 kW/mês| Potência: 2,90 kWp | Painéis: 5x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Não | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24041,,"Kit Energia Solar Híbrido Off-Grid UP8041 2,32kWp 15kWh c/ Bateria de Lítio (24041)","Compre múltiplos p/ maiores potências |  Energia: até 280.800 kW/mês | Potência: 2,32 kWp | Painéis: 4x 585Wp | Tipo de Bateria: Lítio | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 110V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24058,,"Kit Nobreak Solar Híbrido Off-Grid UP8042 4,09kWp c/ Bateria de Lítio (24058)","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês | Potência: 4,06 kWp | Painéis: 7x 585Wp | Tipo de Bateria: Lítio | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22680,,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 440Ah 24V Chumbo (22680),2x 580Wp OSDA | 4x 220Ah/12V Chumbo Moura | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22681,,Kit Energia Solar Off Grid s/ Inversor - 1.16kWp 660Ah 24V Chumbo (22681),2x 580Wp OSDA | 6x 220Ah/12V Chumbo Moura | 1x 40A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22672,,Kit Energia Solar Off Grid s/ Inversor - 660Wp 220Ah 24V Chumbo (22672),2x 330Wp OSDA | 2x 220Ah/12V Chumbo Moura | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22660,,Kit Energia Solar Off Grid s/ Inversor - 330Wp 200Ah 12V Lítio (22660),1x 330Wp OSDA | 2x 100Ah/12V Lítio Epever | 1x 30A MPPT Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/20208,,Kit Energia Solar Off Grid c/ Bateria 660Wp - até 2495Wh/dia,"Energia disponível: 2.495 Wh/dia ou 74,8 kWh/mês | Vsist: 24Vcc | Composição: 2 Painéis Solares de 330Wp + 1 Controlador de Carga MPPT de 30A + 4 Baterias de 165Ah / 150Ah.",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21093,,Kit Energia Solar Off Grid c/ Bateria 990Wp - até 3119Wh/dia,"Energia disponível: 3.119 Wh/dia ou 93,6 kWh/mês | Vsist: 24Vcc | Composição: 3 Painéis Solares de 330Wp + 1 Controlador de Carga de 30A + 4 Baterias de 220Ah.",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21822,,Kit Energia Solar Off Grid c/ Bateria 155Wp - até 488Wh/dia,"Energia disponível: 488 Wh/dia ou 14,6 kWh/mês | Vsist: 12Vcc | Composição: 1 Painel Solar de 155Wp + 1 Controlador de Carga de 10A + 1 Bateria de 150Ah.",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25175,,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 2000W/220V Ztroon,"1x 610Wp Sunova | 1x 30A MPPT Epever | 1x 100Ah/25,6V Lítio Epever | 1x 2000W 220V Ztroon",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25174,,Kit Energia Solar Off Grid - 610Wp 100Ah/24V Lítio 2000W/127V Ztroon,"1x 610Wp Sunova | 1x 30A MPPT Epever | 1x 100Ah/25,6V Lítio Epever | 1x 2000W 127V Ztroon",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/23471,,"Kit Energia Solar Híbrido Off-Grid UP5042 4,09kWp c/ Bateria de Chumbo","Compre múltiplos p/ maiores potências |  Energia: até 491.400 kW/mês| Potência: 4,09 kWp | Painéis: 7x 585Wp | Tipo de Bateria: chumbo-ácida | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 220 V",,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24810,,"Kit de Energia Solar Off Grid c/ Inv-car - 3,48kWp 400Ah 48/220V Litio (24810)",8x 435Wp Longi | 4x 100Ah/48V LÍtio Ztroon | 1x 5500W Inv-carregador Epever,,,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24554,,"Kit de Energia Solar Off Grid c/ Inv-car - 5,22kWp 500Ah 48/220V Lítio",12x 435Wp Longi | 5x 100Ah/48V LÍtio Epever | 1x 5500W Inv-carregador Epever,,,Indisponível
